id,establishedYear,title,city,description,houseType,bhkType,address,shared,bedAvailable,roomAvailable,availableFor,bookingType,area(sq-fit),bathroomCount,furnishingType,facilities,minRent(Rs),minRoomRent(Rs),minRoomAdvance(Rs),lat,long,available_from,is_available
356120,2013,Charmila Nest,chennai,"This comfortable 1 BHK fully_furnished, house is located in the heart of Senthil Nagar, Chennai. Priced at ₹8000 per bed.",Independent House,1 BHK,porur,2,0,1,"boys,girls",bed,480,1,fully_furnished,"['AC', 'DTH', 'Washing Machine', 'Fridge', 'Tv']",8000,16000,32000,13.0352459,80.17150879,10/7/2023,TRUE
358202,2010,Venkateswara Nest-203,bengaluru,"Located at Sbi Bank Colony, Bengaluru, this comfortable 1 BHK independent apartment, which is priced at ₹14500 for full house with a security deposit of ₹58000.",Independent Apartment,1 BHK,battarahalli,1,0,1,"boys,girls,family",house,600,1,semi_furnished,[],14500,14500,58000,13.02030182,77.68785095,10/7/2023,TRUE
301003,2020,Raheja Vista Premier,pune,"This charming fully_furnished 2 BHK gated society apartment for girls is located at Mohammad Wadi,Pune and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,mohammad wadi,1,0,2,girls,house,1050,2,fully_furnished,"['Swimming Pool', 'Gym', 'Security', 'Washing Machine', 'Fridge', 'Tv']",26500,26500,53000,18.46865463,73.90963745,10/10/2023,TRUE
346668,2020,Sai Leela Apartment_203,pune,"This beautiful 1 BK unfurnished, house is located in the heart of Hirai Shitai Basti, Pune. Priced at ₹10000 for full house.",Independent Apartment,1 BK,wakad,1,0,1,"boys,girls",house,300,1,unfurnished,[],10000,10000,20000,18.58614159,73.75387573,10/10/2023,TRUE
60572,,2BHK (TB-1208) In Golf Edge,hyderabad,"This comfortable 2 BHK fully_furnished, house is located in the heart of Boulder Hills, Hyderabad. Priced at ₹57000 for full house.",Gated Society Apartment,2 BHK,manikonda,4,0,2,girls,house,1034,1,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",10700,21400,42800,17.42464638,78.34708405,10/17/2023,TRUE
110857,,"Flat no 4903 - Orchid Block, Embassy Residency,",chennai,"Looking for a charming 2 BHK independent apartment for family at an affordable price in Cheran Nagar, Chennai? Then, this is right one for you.",Independent Apartment,2 BHK,perumbakkam,4,0,2,family,house,650,1,semi_furnished,[],5100,10200,40800,12.89494228,80.20628357,10/7/2023,TRUE
152035,,"SOWJANYA NEST, # 102",bengaluru,"This charming semi_furnished 1 BHK independent house house for boys, girls, and family is located at Whitefield,Bengaluru and is close to the major commercial centres of the area.",Independent House,1 BHK,Whitefield,1,1,1,"boys,girls,family",house,550,1,semi_furnished,[],16000,16000,48000,12.97880459,77.74086761,10/9/2023,TRUE
47519,,Pariwar Presidency,bengaluru,"This quiet semi_furnished 3 BHK independent apartment for boys, girls, and family is located at Anugraha Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,bilekahalli,3,0,3,"boys,girls,family",house,1340,0,semi_furnished,[],10966,10966,43864,12.89986134,77.61065674,10/7/2023,TRUE
243837,2012,Treedom Park,pune,"Looking for a spacious 2 BHK gated society apartment for girls at an affordable price in Kusmade Colony, Pune? Then, this is right one for you.",Gated Society Apartment,2 BHK,military residential area,1,1,0,girls,bed,828,2,fully_furnished,"['Swimming Pool', 'Gym', 'Security', 'Fridge']",7500,15000,30000,18.58545113,73.87545013,10/9/2023,TRUE
335360,2017,Sandeep Nest,pune,"This comfortable 1 BHK semi_furnished, house is located in the heart of Patrakar Nagar, Pune. Priced at ₹26000 for full house.",Independent House,1 BHK,gokhale nagar,1,0,1,"boys,girls,family",house,550,1,semi_furnished,['Fridge'],26000,26000,52000,18.52625084,73.82583618,10/10/2023,TRUE
311597,2008,"404,Club House",mumbai,"Looking for a quiet 1 BHK independent apartment for boys, girls, and family at an affordable price in Aarey Milk Colony, Mumbai? Then, this is right one for you.",Independent Apartment,1 BHK,goregaon east,1,0,1,"boys,girls,family",house,340,1,semi_furnished,"['AC', 'Power Backup', 'Security']",27500,27500,55000,19.15241432,72.88865662,10/10/2023,TRUE
41861,,Puneet Nest 137,noida,"Looking for a quiet 3 BHK gated society apartment for boys at an affordable price in Logix Blossom County, Noida? Then, this is right one for you.",Gated Society Apartment,3 BHK,sector 137,1,0,1,boys,bed,1400,1,fully_furnished,"['Power Backup', 'Security']",2225,7500,15000,28.50886345,77.41178131,10/7/2023,TRUE
291517,2015,Amber House,indore,"Looking for a charming 1 BHK independent apartment for family at an affordable price in Alok Nagar, Indore? Then, this is right one for you.",Independent Apartment,1 BHK,alok nagar,1,0,1,family,house,450,1,semi_furnished,[],9250,9250,9250,22.72504425,75.9201355,10/7/2023,TRUE
360247,2010,Manju Suri Nest_01,newdelhi,"This charming fully_furnished STUDIO independent villa for boys and girls is located at Lok Vihar,New delhi and is close to the major commercial centres of the area.",Independent Villa,STUDIO,pitampura,1,0,1,"boys,girls",house,600,1,fully_furnished,"['Washing Machine', 'Fridge']",20000,20000,20000,28.69508934,77.13572693,10/7/2023,TRUE
359760,2010,Umesh next Nest-403,bengaluru,"This beautiful 1 BHK semi_furnished, house is located in the heart of Bommanahalli, Bengaluru. Priced at ₹12000 for full house.",Independent Apartment,1 BHK,bommanahalli,1,0,1,"boys,girls,family",house,900,1,semi_furnished,[],12000,12000,36000,12.90494537,77.62509918,10/7/2023,TRUE
340506,2020,"Aruna Nest, 102 ",bengaluru,"Located at Akshayanagar, Bengaluru, this beautiful 1 BHK independent apartment, which is priced at ₹14200 for full house with a security deposit of ₹42600.",Independent Apartment,1 BHK,yelenahalli,1,0,1,boys,house,450,1,semi_furnished,"['Fridge', 'Tv']",14200,14200,42600,12.87223053,77.61605835,11/19/2023,TRUE
359273,2022,Poojappa Srinivasa Reddy 302,bengaluru,"Looking for a quiet 2 BHK independent apartment for girls and family at an affordable price in Sai Sree Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,2 BHK,naganathapura,2,0,2,"girls,family",house,900,2,semi_furnished,[],8425,8425,25275,12.87888527,77.65603638,10/7/2023,TRUE
321264,2020,Gems heaven _601,hyderabad,"This beautiful 5 BHK fully_furnished, house is located in the heart of Sri Ram Nagar, Hyderabad. Priced at ₹8000 per bed.",Independent Apartment,5 BHK,kondapur,9,0,5,girls,bed,3000,5,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",8000,16000,32000,17.45944214,78.35466766,10/7/2023,TRUE
315005,2020,SHIVAJI NANASAHEB BHOJANE_03,pune,"Looking for a quiet STUDIO independent house for boys and girls at an affordable price in Hadapsar, Shree Lakshmi Enclave, Pune? Then, this is right one for you.",Independent House,STUDIO,hadapsar,2,0,1,"boys,girls",bed,200,1,fully_furnished,"['AC', 'Washing Machine', 'Fridge']",13500,13500,27000,18.49494553,73.93148804,10/10/2023,TRUE
68691,,4BHK in Presidential Tower 1303,mumbai,"This spacious fully_furnished 4 BHK independent apartment for girls is located at Nityanand Nagar,Mumbai and is close to the major commercial centres of the area.",Independent Apartment,4 BHK,ghatkopar west,2,1,1,girls,bed,1250,2,fully_furnished,[],16000,28000,56000,19.09886169,72.91893005,10/9/2023,TRUE
7543,,Khosla studio 1 NFC,newdelhi,"This charming fully_furnished  gated society apartment for boys is located at Block D,New delhi and is close to the major commercial centres of the area.",Gated Society Apartment,,new friends colony,2,0,1,boys,bed,1000,0,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",5950,16500,33000,28.56619644,77.26707458,10/7/2023,TRUE
289463,2020,SMR Vinay Classic_ 105,hyderabad,"This quiet fully_furnished 2 BHK independent apartment for girls is located at Whitefields,Hyderabad and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,kondapur,1,1,0,girls,bed,1200,2,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",9000,17750,35500,17.45656967,78.37189484,10/8/2023,TRUE
274800,2022,Rahul House Saket,newdelhi,"This beautiful 1 BK semi_furnished, house is located in the heart of Block L, New delhi. Priced at ₹20000 for full house.",Independent House,1 BK,saket,1,0,1,"boys,girls,family",house,210,1,semi_furnished,[],22000,22000,44000,28.52375412,77.21105194,10/7/2023,TRUE
304143,2020,Alankapuri Nest_202B,pune,"This spacious semi_furnished STUDIO independent apartment for boys is located at Pawar Nagar,Pune and is close to the major commercial centres of the area.",Independent Apartment,STUDIO,wakad,1,0,1,boys,house,350,1,semi_furnished,[],9000,9000,18000,18.60616493,73.7743454,10/10/2023,TRUE
278938,2020,Swaraj Sadan Apartment_101,pune,"Located at Ganesh Nagar, Pune, this cosy 2 BHK independent apartment, which is priced at ₹7750 per bed with a security deposit of ₹15500.",Independent Apartment,2 BHK,ghorpadi,5,1,1,boys,bed,1500,2,semi_furnished,"['Washing Machine', 'Fridge', 'Tv']",7750,17900,35800,18.52308655,73.90755463,10/9/2023,TRUE
359515,2020,Park Vista Society_A2-107,pune,"This charming unfurnished 2 BHK gated society apartment for family is located at Lohegaon,Pune and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,lohegaon,2,0,2,family,house,550,2,unfurnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",9000,9000,18000,18.60409355,73.92418671,10/10/2023,TRUE
169982,,Narendra Nest F 21,hyderabad,"Located at Kphb Colony, Kukatpally, Hyderabad, Hyderabad, this comfortable STUDIO studio house, which is priced at ₹6500 per bed with a security deposit of ₹13000.",Studio,STUDIO,,2,1,1,boys,bed,225,1,fully_furnished,[],6500,13000,26000,17.48339462,78.39064026,10/6/2023,TRUE
334615,2010,Nirmala Nest 201,bengaluru,"This charming semi_furnished 2 BHK independent apartment for family is located at Nagashetty Halli,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,rmv stage 2,2,0,2,family,house,850,2,semi_furnished,[],9000,9000,27000,13.04773045,77.57472992,10/7/2023,TRUE
272585,2005,Mathuradas Nest,mumbai,"Looking for a quiet 2 BHK gated society apartment for girls at an affordable price in Raheja Estate, Mumbai? Then, this is right one for you.",Gated Society Apartment,2 BHK,malad east,3,1,1,girls,house,650,2,fully_furnished,"['AC', 'Security', 'Fridge']",10550,19000,38000,19.19121742,72.86079407,10/9/2023,TRUE
319252,2023,SUGANATHI NEST 01,bengaluru,"This cosy 1 BHK semi_furnished, house is located in the heart of Doddanagamangala, Bengaluru. Priced at ₹8250 for full house.",Independent Apartment,1 BHK,doddanagamangala,1,0,1,"boys,girls,family",house,550,1,semi_furnished,[],8250,8250,24750,12.85439777,77.67943573,10/7/2023,TRUE
360822,2019,Adarshmay Apartment_8,pune,"Located at Lohegaon, Pune, this beautiful STUDIO independent apartment, which is priced at ₹8000 for full house with a security deposit of ₹8000.",Independent Apartment,STUDIO,lohegaon,1,0,1,"boys,girls",house,350,1,fully_furnished,[],8000,8000,8000,18.61627007,73.91485596,10/7/2023,TRUE
235492,2012,Dinesh House,indore,"This cosy 2 BHK unfurnished, house is located in the heart of Gouri Nagar, Indore. Priced at ₹13000 for full house.",Independent House,2 BHK,sukhlia,2,0,2,"boys,girls,family",house,900,2,unfurnished,[],6500,6500,26000,22.76049423,75.85910034,10/7/2023,TRUE
2174,,502 T10 Blue Ridge,pune,"Located at Rajiv Gandhi Infotech Park, Pune, this comfortable 4 BHK gated society apartment, which is priced at ₹7500 per bed with a security deposit of ₹15000.",Gated Society Apartment,4 BHK,hinjawadi,1,1,0,boys,bed,1300,1,fully_furnished,['Security'],7500,8150,16300,18.57817459,73.73904419,10/29/2023,TRUE
19334,,Nirmala AP Nest,bengaluru,"Located at Block 4 Stage 1, Bengaluru, this comfortable 4 BHK independent house, which is priced at ₹8000 per bed with a security deposit of ₹20000.",Independent House,4 BHK,hbr layout,1,0,1,boys,bed,1500,1,fully_furnished,[],8000,12000,30000,13.02887917,77.63169098,10/7/2023,TRUE
309592,2020,Amigos Manyata Nest 402,bengaluru,"This cosy 1 BHK semi_furnished, house is located in the heart of Thanisandra, Bengaluru. Priced at ₹8000 per bed.",Independent Apartment,1 BHK,thanisandra,2,2,1,"boys,girls",bed,550,1,semi_furnished,"['Power Backup', 'Security']",8000,16000,32000,13.05928707,77.6259613,10/6/2023,TRUE
267725,2015, Alpine Manor Apartment_401,bengaluru,"Looking for a quiet 2 BHK independent house for girls at an affordable price in Richards Town, Bengaluru? Then, this is right one for you.",Independent House,2 BHK,richards town,2,2,1,girls,bed,1200,2,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8500,14500,29000,13.004035,77.61404419,10/7/2023,TRUE
357879,2019,Pintu Agarwal Nest -104,bengaluru,"This spacious fully_furnished 1 BK independent apartment for boys is located at Someshwara Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BK,hulimavu,1,0,1,boys,house,120,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11500,11500,23000,12.8787756,77.60103607,10/7/2023,TRUE
35754,,P Babu 206,bengaluru,"Located at Hennur, Bengaluru, this beautiful 3 BHK gated society apartment, which is priced at ₹4500 per bed with a security deposit of ₹9000.",Gated Society Apartment,3 BHK,hennur,3,0,1,girls,bed,1500,1,fully_furnished,"['Gym', 'Power Backup', 'Security']",4500,13000,26000,13.03533554,77.64411163,10/7/2023,TRUE
356431,2010,Ratnapuri,mumbai,"This charming fully_furnished 2 BHK independent apartment for boys and girls is located at Malad East,Mumbai and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,malad east,4,0,2,"boys,girls",bed,450,1,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",14000,28000,84000,19.18690109,72.85186005,10/10/2023,TRUE
268351,2000,Ashirwad Villas 3bhk,indore,"This charming unfurnished 3 BHK gated society apartment for boys, girls, and family is located at Nipania,Indore and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,nipania,3,0,3,"boys,girls,family",house,0,3,unfurnished,['Security'],3833,3833,23000,22.76171303,75.9289856,10/7/2023,TRUE
60623,,suchitra nest,bengaluru,"This quiet semi_furnished 2 BHK gated society apartment for family is located at Aecs Layout,Bengaluru and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,rmv stage 2,4,0,2,family,house,1300,0,semi_furnished,['Security'],5350,13200,39600,13.03331089,77.5723877,10/7/2023,TRUE
14248,,212 Vaastu Lavender,bengaluru,"This cosy 2 BHK fully_furnished, house is located in the heart of Beml Layout Stage 7, Bengaluru. Priced at ₹5750 per bed.",Gated Society Apartment,2 BHK,rajarajeshwari nagar,2,0,1,boys,bed,1200,1,fully_furnished,[],5750,12200,12200,12.91535759,77.50276947,10/7/2023,TRUE
257279,2010,Rajinder Nest01,newdelhi,"This quiet fully_furnished 1 BK independent apartment for boys is located at Chhatarpur Village,New delhi and is close to the major commercial centres of the area.",Independent Apartment,1 BK,chhatarpur,2,0,1,boys,bed,450,1,fully_furnished,"['AC', 'Fridge', 'Tv']",10300,20600,41200,28.49643898,77.18392181,10/7/2023,TRUE
269944,2010,Subhash Nest 02,hyderabad,"This cosy STUDIO fully_furnished, house is located in the heart of Bikshapathi Nagar, Hyderabad. Priced at ₹10050 for full house.",Independent Apartment,STUDIO,kondapur,1,0,1,boys,house,300,1,fully_furnished,['Tv'],10450,10450,20900,17.47068596,78.36676025,10/7/2023,TRUE
5270,,03-Ayesha  NEST,bengaluru,"Located at Madeena Nagar, Bengaluru, this comfortable 2 BHK independent apartment, which is priced at ₹7850 per bed with a security deposit of ₹15700.",Independent Apartment,2 BHK,btm layout stage 2,2,0,1,girls,bed,1200,0,fully_furnished,[],7850,18925,37850,12.90908718,77.60977936,11/7/2023,TRUE
2485,2010,A801 Skyward Nirwana,pune,"Looking for a charming 3 BHK gated society apartment for boys at an affordable price in Mundhwa Amanora Park Town Road, Pune, Maharashtra 411028, Pune? Then, this is right one for you.",Gated Society Apartment,3 BHK,mundhwa,5,2,2,boys,bed,1200,1,fully_furnished,['Security'],10000,20000,40000,18.52254105,73.93585968,10/10/2023,TRUE
360724,2023,Srinivas Nilayam Nest-504,bengaluru,"This cosy 1 BHK fully_furnished, house is located in the heart of Electronic City, Bengaluru. Priced at ₹20000 for full house.",Independent Apartment,1 BHK,electronic city,1,0,1,"boys,girls,family",house,650,1,fully_furnished,"['Fridge', 'Tv']",20000,20000,40000,12.8551302,77.67378998,10/7/2023,TRUE
332972,2020,Bask residency _202,hyderabad,"This comfortable 3 BHK semi_furnished, house is located in the heart of Shanti Nagar, Hyderabad. Priced at ₹38500 for full house.",Independent Apartment,3 BHK,masab tank,3,0,3,family,house,1300,3,semi_furnished,['Security'],12800,12800,25600,17.40011597,78.45491028,10/7/2023,TRUE
